"PlayerID","TimeStamp","datenum of timestamp","#head impacts"
"'040078060'","'2018-09-15 00:35:00'","737318.02430556","3"
"'040056330'","'2018-09-15 00:35:00'","737318.02430556","1"
"'040077949'","'2018-09-15 00:30:00'","737318.02083333","2"
"'040077950'","'2018-09-15 00:30:00'","737318.02083333","1"
"'040079460'","'2018-09-15 00:30:00'","737318.02083333","4"
"'040077960'","'2018-09-15 00:30:00'","737318.02083333","2"
"'040078095'","'2018-09-15 00:30:00'","737318.02083333","3"
"'040078048'","'2018-09-15 00:30:00'","737318.02083333","1"
"'040078056'","'2018-09-15 00:25:00'","737318.01736111","1"
"'040078071'","'2018-09-15 00:25:00'","737318.01736111","1"
"'040079459'","'2018-09-15 00:25:00'","737318.01736111","2"
"'040078060'","'2018-09-15 00:25:00'","737318.01736111","3"
"'040077950'","'2018-09-15 00:25:00'","737318.01736111","1"
"'040056208'","'2018-09-15 00:20:00'","737318.01388889","1"
"'040079459'","'2018-09-15 00:20:00'","737318.01388889","1"
"'040078060'","'2018-09-15 00:20:00'","737318.01388889","1"
"'040078071'","'2018-09-15 00:20:00'","737318.01388889","2"
"'040056330'","'2018-09-15 00:20:00'","737318.01388889","2"
"'040078059'","'2018-09-15 00:20:00'","737318.01388889","1"
"'040069137'","'2018-09-15 00:20:00'","737318.01388889","1"
"'040078084'","'2018-09-15 00:20:00'","737318.01388889","1"
"'040078065'","'2018-09-15 00:20:00'","737318.01388889","2"
"'040077974'","'2018-09-15 00:15:00'","737318.01041667","1"
"'040077949'","'2018-09-15 00:15:00'","737318.01041667","1"
"'040078060'","'2018-09-15 00:15:00'","737318.01041667","1"
"'040078071'","'2018-09-15 00:15:00'","737318.01041667","2"
"'040078095'","'2018-09-15 00:15:00'","737318.01041667","2"
"'040077950'","'2018-09-15 00:15:00'","737318.01041667","1"
"'040056330'","'2018-09-15 00:10:00'","737318.00694444","1"
"'040078060'","'2018-09-15 00:10:00'","737318.00694444","3"
"'040077950'","'2018-09-15 00:10:00'","737318.00694444","1"
"'040078071'","'2018-09-15 00:10:00'","737318.00694444","2"
"'040077974'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040077950'","'2018-09-15 00:05:00'","737318.00347222","3"
"'040078048'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040077970'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040078051'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040078043'","'2018-09-15 00:05:00'","737318.00347222","2"
"'040079460'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040078059'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040078095'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040077960'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040078036'","'2018-09-15 00:05:00'","737318.00347222","1"
"'040078043'","'2018-09-15 00:00:00'","737318","1"
"'040077950'","'2018-09-15 00:00:00'","737318","1"
"'040077960'","'2018-09-15 00:00:00'","737318","1"
"'040079460'","'2018-09-15 00:00:00'","737318","1"
"'040078095'","'2018-09-15 00:00:00'","737318","1"
"'040078060'","'2018-09-15 00:00:00'","737318","2"
"'040078065'","'2018-09-15 00:00:00'","737318","1"
"'040077974'","'2018-09-15 00:00:00'","737318","2"
"'040056330'","'2018-09-15 00:00:00'","737318","2"
"'040078071'","'2018-09-15 00:00:00'","737318","3"
"'040078097'","'2018-09-14 23:55:00'","737317.99652778","3"
"'040077960'","'2018-09-14 23:55:00'","737317.99652778","1"
"'040056208'","'2018-09-14 23:55:00'","737317.99652778","1"
"'040077949'","'2018-09-14 23:55:00'","737317.99652778","1"
"'040078071'","'2018-09-14 23:55:00'","737317.99652778","1"
"'040078059'","'2018-09-14 23:55:00'","737317.99652778","1"
"'040069137'","'2018-09-14 23:55:00'","737317.99652778","1"
"'040078043'","'2018-09-14 23:50:00'","737317.99305556","1"
"'040078060'","'2018-09-14 23:50:00'","737317.99305556","1"
"'040056330'","'2018-09-14 23:50:00'","737317.99305556","1"
"'040078071'","'2018-09-14 23:50:00'","737317.99305556","2"
"'040079459'","'2018-09-14 23:50:00'","737317.99305556","1"
"'040079460'","'2018-09-14 23:50:00'","737317.99305556","1"
"'040069137'","'2018-09-14 23:50:00'","737317.99305556","3"
"'040077949'","'2018-09-14 23:50:00'","737317.99305556","1"
"'040077974'","'2018-09-14 23:50:00'","737317.99305556","2"
"'040069137'","'2018-09-14 23:45:00'","737317.98958333","2"
"'040078095'","'2018-09-14 23:45:00'","737317.98958333","1"
"'040077950'","'2018-09-14 23:45:00'","737317.98958333","1"
"'040078060'","'2018-09-14 23:45:00'","737317.98958333","1"
"'040056330'","'2018-09-14 23:45:00'","737317.98958333","1"
"'040078097'","'2018-09-14 23:45:00'","737317.98958333","1"
"'040077960'","'2018-09-14 23:45:00'","737317.98958333","1"
"'040078097'","'2018-09-14 23:40:00'","737317.98611111","1"
"'040078040'","'2018-09-14 23:40:00'","737317.98611111","4"
"'040078095'","'2018-09-14 23:40:00'","737317.98611111","3"
"'040056330'","'2018-09-14 23:40:00'","737317.98611111","1"
"'040077960'","'2018-09-14 23:40:00'","737317.98611111","6"
"'040078060'","'2018-09-14 23:40:00'","737317.98611111","2"
"'040078071'","'2018-09-14 23:40:00'","737317.98611111","1"
"'040078048'","'2018-09-14 23:40:00'","737317.98611111","2"
"'040077950'","'2018-09-14 23:40:00'","737317.98611111","4"
"'040078051'","'2018-09-14 23:40:00'","737317.98611111","1"
"'040077949'","'2018-09-14 23:40:00'","737317.98611111","2"
"'040056208'","'2018-09-14 23:35:00'","737317.98263889","2"
"'040069137'","'2018-09-14 23:35:00'","737317.98263889","2"
"'040078060'","'2018-09-14 23:35:00'","737317.98263889","4"
"'040078071'","'2018-09-14 23:35:00'","737317.98263889","5"
"'040078097'","'2018-09-14 23:35:00'","737317.98263889","2"
"'040078059'","'2018-09-14 23:35:00'","737317.98263889","1"
"'040056330'","'2018-09-14 23:35:00'","737317.98263889","5"
"'040079460'","'2018-09-14 23:30:00'","737317.97916667","1"
"'040078043'","'2018-09-14 23:30:00'","737317.97916667","1"
"'040077950'","'2018-09-14 23:30:00'","737317.97916667","1"
"'040069137'","'2018-09-14 22:55:00'","737317.95486111","1"
"'040077964'","'2018-09-13 22:00:00'","737316.91666667","1"
"'040078053'","'2018-09-13 22:00:00'","737316.91666667","1"
"'040077942'","'2018-09-13 21:55:00'","737316.91319444","1"
"'040078080'","'2018-09-13 21:55:00'","737316.91319444","1"
"'040078086'","'2018-09-13 21:55:00'","737316.91319444","1"
"'040077948'","'2018-09-13 21:55:00'","737316.91319444","1"
"'040056203'","'2018-09-13 21:55:00'","737316.91319444","1"
"'040077964'","'2018-09-13 21:55:00'","737316.91319444","2"
"'040077942'","'2018-09-13 21:50:00'","737316.90972222","1"
"'040077964'","'2018-09-13 21:50:00'","737316.90972222","1"
"'040078074'","'2018-09-13 21:50:00'","737316.90972222","1"
"'040077688'","'2018-09-13 21:45:00'","737316.90625","1"
"'040078062'","'2018-09-13 21:45:00'","737316.90625","1"
"'040078092'","'2018-09-13 21:45:00'","737316.90625","1"
"'040077969'","'2018-09-13 21:45:00'","737316.90625","3"
"'040078068'","'2018-09-13 21:45:00'","737316.90625","2"
"'040077964'","'2018-09-13 21:45:00'","737316.90625","4"
"'040077942'","'2018-09-13 21:35:00'","737316.89930556","1"
"'040077964'","'2018-09-13 21:35:00'","737316.89930556","1"
"'040077948'","'2018-09-13 21:35:00'","737316.89930556","2"
"'040077971'","'2018-09-13 21:35:00'","737316.89930556","1"
"'040078068'","'2018-09-13 21:35:00'","737316.89930556","2"
"'040077944'","'2018-09-13 21:30:00'","737316.89583333","1"
"'040078053'","'2018-09-13 21:30:00'","737316.89583333","1"
"'040078092'","'2018-09-13 21:30:00'","737316.89583333","1"
"'040078092'","'2018-09-13 21:25:00'","737316.89236111","1"
"'040078081'","'2018-09-13 21:25:00'","737316.89236111","1"
"'040078064'","'2018-09-13 21:25:00'","737316.89236111","1"
"'040078072'","'2018-09-13 21:25:00'","737316.89236111","1"
"'040078086'","'2018-09-13 21:25:00'","737316.89236111","2"
"'040077964'","'2018-09-13 21:20:00'","737316.88888889","2"
"'040078066'","'2018-09-13 21:20:00'","737316.88888889","2"
"'040077948'","'2018-09-13 21:15:00'","737316.88541667","1"
"'040078074'","'2018-09-13 21:15:00'","737316.88541667","2"
"'040069063'","'2018-09-13 21:15:00'","737316.88541667","1"
"'040078053'","'2018-09-13 21:15:00'","737316.88541667","2"
"'040077964'","'2018-09-13 21:15:00'","737316.88541667","2"
"'040078092'","'2018-09-13 21:15:00'","737316.88541667","1"
"'040077942'","'2018-09-13 21:15:00'","737316.88541667","1"
"'040077971'","'2018-09-13 21:15:00'","737316.88541667","1"
"'040077688'","'2018-09-13 21:10:00'","737316.88194444","1"
"'040077942'","'2018-09-13 21:10:00'","737316.88194444","1"
"'040078053'","'2018-09-13 21:10:00'","737316.88194444","1"
"'040078092'","'2018-09-13 21:10:00'","737316.88194444","1"
"'040077964'","'2018-09-13 21:05:00'","737316.87847222","3"
"'040077969'","'2018-09-13 21:05:00'","737316.87847222","1"
"'040077942'","'2018-09-13 21:05:00'","737316.87847222","2"
"'040077971'","'2018-09-13 21:05:00'","737316.87847222","2"
"'040078086'","'2018-09-13 21:05:00'","737316.87847222","1"
"'040078055'","'2018-09-13 21:05:00'","737316.87847222","1"
"'040077688'","'2018-09-13 21:05:00'","737316.87847222","1"
"'040078068'","'2018-09-13 21:00:00'","737316.875","1"
"'040077964'","'2018-09-13 21:00:00'","737316.875","1"
"'040077950'","'2018-09-13 20:05:00'","737316.83680556","1"
"'040078058'","'2018-09-13 19:00:00'","737316.79166667","1"
"'040078040'","'2018-09-12 20:55:00'","737315.87152778","1"
"'040078048'","'2018-09-12 20:55:00'","737315.87152778","1"
"'040079460'","'2018-09-12 20:55:00'","737315.87152778","1"
"'040078092'","'2018-09-12 20:55:00'","737315.87152778","1"
"'040078092'","'2018-09-12 20:50:00'","737315.86805556","1"
"'040077950'","'2018-09-12 20:45:00'","737315.86458333","2"
"'040077688'","'2018-09-12 20:45:00'","737315.86458333","1"
"'040077960'","'2018-09-12 20:45:00'","737315.86458333","2"
"'040078095'","'2018-09-12 20:45:00'","737315.86458333","1"
"'040078092'","'2018-09-12 20:45:00'","737315.86458333","2"
"'040078092'","'2018-09-12 20:40:00'","737315.86111111","1"
"'040078075'","'2018-09-12 20:40:00'","737315.86111111","2"
"'040077948'","'2018-09-12 20:40:00'","737315.86111111","1"
"'040078046'","'2018-09-12 20:40:00'","737315.86111111","1"
"'040078095'","'2018-09-12 20:40:00'","737315.86111111","1"
"'040077942'","'2018-09-12 20:10:00'","737315.84027778","1"
"'040078078'","'2018-09-12 20:10:00'","737315.84027778","1"
"'040077969'","'2018-09-12 20:10:00'","737315.84027778","3"
"'040078092'","'2018-09-12 20:10:00'","737315.84027778","1"
"'040077948'","'2018-09-12 20:05:00'","737315.83680556","1"
"'040078038'","'2018-09-12 20:05:00'","737315.83680556","1"
"'040077960'","'2018-09-12 20:05:00'","737315.83680556","2"
"'040078092'","'2018-09-12 20:05:00'","737315.83680556","2"
"'040078071'","'2018-09-12 20:05:00'","737315.83680556","1"
"'040077969'","'2018-09-12 20:05:00'","737315.83680556","1"
"'040078078'","'2018-09-12 20:05:00'","737315.83680556","1"
"'040077950'","'2018-09-12 20:05:00'","737315.83680556","2"
"'040078064'","'2018-09-12 20:00:00'","737315.83333333","2"
"'040079460'","'2018-09-12 19:55:00'","737315.82986111","1"
"'040078092'","'2018-09-12 19:55:00'","737315.82986111","1"
"'040077970'","'2018-09-12 19:55:00'","737315.82986111","1"
"'040077950'","'2018-09-12 19:55:00'","737315.82986111","1"
"'040077688'","'2018-09-12 19:55:00'","737315.82986111","4"
"'040077971'","'2018-09-12 19:55:00'","737315.82986111","1"
"'040077688'","'2018-09-12 19:50:00'","737315.82638889","2"
"'040078046'","'2018-09-12 19:50:00'","737315.82638889","1"
"'040077974'","'2018-09-12 19:50:00'","737315.82638889","1"
"'040079460'","'2018-09-12 19:50:00'","737315.82638889","2"
"'040077950'","'2018-09-12 19:50:00'","737315.82638889","1"
"'040056207'","'2018-09-12 19:30:00'","737315.8125","1"
"'040056211'","'2018-09-12 19:30:00'","737315.8125","3"
"'040077973'","'2018-09-12 19:30:00'","737315.8125","1"
"'040078042'","'2018-09-12 19:30:00'","737315.8125","2"
"'040056209'","'2018-09-12 19:25:00'","737315.80902778","1"
"'040078042'","'2018-09-12 19:25:00'","737315.80902778","1"
"'040056208'","'2018-09-12 19:25:00'","737315.80902778","4"
"'040056207'","'2018-09-12 19:25:00'","737315.80902778","2"
"'040078092'","'2018-09-12 19:25:00'","737315.80902778","4"
"'040056208'","'2018-09-12 19:20:00'","737315.80555556","2"
"'040078092'","'2018-09-12 19:20:00'","737315.80555556","1"
"'040078059'","'2018-09-12 19:20:00'","737315.80555556","1"
"'040078042'","'2018-09-12 19:20:00'","737315.80555556","1"
"'040078071'","'2018-09-12 19:20:00'","737315.80555556","1"
"'040078046'","'2018-09-12 19:15:00'","737315.80208333","1"
"'040056208'","'2018-09-12 19:15:00'","737315.80208333","2"
"'040078042'","'2018-09-12 19:15:00'","737315.80208333","4"
"'040056211'","'2018-09-12 19:15:00'","737315.80208333","2"
"'040077943'","'2018-09-12 19:15:00'","737315.80208333","1"
"'040078048'","'2018-09-12 19:15:00'","737315.80208333","1"
"'040078056'","'2018-09-12 19:15:00'","737315.80208333","1"
"'040078092'","'2018-09-12 19:10:00'","737315.79861111","1"
"'040077688'","'2018-09-12 19:00:00'","737315.79166667","1"
"'040077942'","'2018-09-12 19:00:00'","737315.79166667","1"
"'040078041'","'2018-09-12 19:00:00'","737315.79166667","1"
"'040077964'","'2018-09-12 19:00:00'","737315.79166667","1"
"'040078074'","'2018-09-12 19:00:00'","737315.79166667","1"
"'040078080'","'2018-09-12 18:55:00'","737315.78819444","1"
"'040077964'","'2018-09-12 18:55:00'","737315.78819444","2"
"'040078092'","'2018-09-12 18:55:00'","737315.78819444","1"
"'040077948'","'2018-09-12 18:55:00'","737315.78819444","1"
"'040077971'","'2018-09-12 18:55:00'","737315.78819444","2"
"'040077688'","'2018-09-12 18:50:00'","737315.78472222","1"
"'040078074'","'2018-09-12 18:50:00'","737315.78472222","2"
"'040078043'","'2018-09-11 21:35:00'","737314.89930556","1"
"'040078054'","'2018-09-11 21:30:00'","737314.89583333","1"
"'040077948'","'2018-09-11 21:30:00'","737314.89583333","1"
"'040078078'","'2018-09-11 21:30:00'","737314.89583333","1"
"'040082095'","'2018-09-11 21:30:00'","737314.89583333","1"
"'040078046'","'2018-09-11 21:30:00'","737314.89583333","1"
"'040078051'","'2018-09-11 21:30:00'","737314.89583333","1"
"'040077970'","'2018-09-11 21:30:00'","737314.89583333","1"
"'040069063'","'2018-09-11 21:15:00'","737314.88541667","2"
"'040078095'","'2018-09-11 21:15:00'","737314.88541667","1"
"'040078095'","'2018-09-11 21:10:00'","737314.88194444","2"
"'040078092'","'2018-09-11 21:10:00'","737314.88194444","1"
"'040077960'","'2018-09-11 21:10:00'","737314.88194444","1"
"'040077950'","'2018-09-11 21:10:00'","737314.88194444","4"
"'040069063'","'2018-09-11 21:10:00'","737314.88194444","1"
"'040077950'","'2018-09-11 20:45:00'","737314.86458333","1"
"'040079551'","'2018-09-11 20:40:00'","737314.86111111","1"
"'040077974'","'2018-09-11 20:40:00'","737314.86111111","1"
"'040077970'","'2018-09-11 20:40:00'","737314.86111111","1"
"'040078068'","'2018-09-11 20:40:00'","737314.86111111","1"
"'040077950'","'2018-09-11 20:40:00'","737314.86111111","2"
"'040077964'","'2018-09-11 20:40:00'","737314.86111111","4"
"'040078068'","'2018-09-11 20:35:00'","737314.85763889","1"
"'040077970'","'2018-09-11 20:35:00'","737314.85763889","2"
"'040077950'","'2018-09-11 20:35:00'","737314.85763889","2"
"'040077964'","'2018-09-11 20:35:00'","737314.85763889","4"
"'040078078'","'2018-09-11 20:25:00'","737314.85069444","1"
"'040077960'","'2018-09-11 20:25:00'","737314.85069444","1"
"'040078062'","'2018-09-11 20:25:00'","737314.85069444","1"
"'040077950'","'2018-09-11 20:25:00'","737314.85069444","2"
"'040078092'","'2018-09-11 20:25:00'","737314.85069444","1"
"'040077960'","'2018-09-11 20:20:00'","737314.84722222","1"
"'040077950'","'2018-09-11 20:20:00'","737314.84722222","2"
"'040077969'","'2018-09-11 20:20:00'","737314.84722222","1"
"'040079460'","'2018-09-11 20:20:00'","737314.84722222","1"
"'040077964'","'2018-09-11 20:20:00'","737314.84722222","1"
"'040077971'","'2018-09-11 20:20:00'","737314.84722222","2"
"'040078048'","'2018-09-11 20:20:00'","737314.84722222","1"
"'040078068'","'2018-09-11 19:55:00'","737314.82986111","2"
"'040079551'","'2018-09-11 19:55:00'","737314.82986111","1"
"'040077964'","'2018-09-11 19:55:00'","737314.82986111","2"
"'040077960'","'2018-09-11 19:55:00'","737314.82986111","1"
"'040078092'","'2018-09-11 19:55:00'","737314.82986111","1"
"'040078095'","'2018-09-11 19:50:00'","737314.82638889","1"
"'040078092'","'2018-09-11 19:50:00'","737314.82638889","6"
"'040078038'","'2018-09-11 19:50:00'","737314.82638889","1"
"'040077971'","'2018-09-11 19:50:00'","737314.82638889","1"
"'040078048'","'2018-09-11 19:45:00'","737314.82291667","2"
"'040078095'","'2018-09-11 19:45:00'","737314.82291667","2"
"'040077937'","'2018-09-11 19:45:00'","737314.82291667","1"
"'040078046'","'2018-09-11 19:45:00'","737314.82291667","1"
"'040078092'","'2018-09-11 19:40:00'","737314.81944444","1"
"'040077960'","'2018-09-11 19:40:00'","737314.81944444","1"
"'040078058'","'2018-09-11 12:30:00'","737314.52083333","1"
"'040077969'","'2018-09-10 20:35:00'","737313.85763889","1"
"'040077950'","'2018-09-10 20:35:00'","737313.85763889","1"
"'040078079'","'2018-09-10 20:35:00'","737313.85763889","1"
"'040078071'","'2018-09-10 20:35:00'","737313.85763889","1"
"'040077949'","'2018-09-10 20:35:00'","737313.85763889","1"
"'040078065'","'2018-09-10 20:30:00'","737313.85416667","1"
"'040078046'","'2018-09-10 20:30:00'","737313.85416667","2"
"'040078071'","'2018-09-10 20:30:00'","737313.85416667","1"
"'040078064'","'2018-09-10 20:30:00'","737313.85416667","1"
"'040077940'","'2018-09-10 20:30:00'","737313.85416667","1"
"'040078078'","'2018-09-10 20:30:00'","737313.85416667","1"
"'040079459'","'2018-09-10 20:30:00'","737313.85416667","2"
"'040069137'","'2018-09-10 20:15:00'","737313.84375","2"
"'040078046'","'2018-09-10 20:05:00'","737313.83680556","1"
"'040077964'","'2018-09-10 20:00:00'","737313.83333333","1"
"'040078068'","'2018-09-10 19:45:00'","737313.82291667","2"
"'040077942'","'2018-09-10 19:45:00'","737313.82291667","1"
"'040077964'","'2018-09-10 19:45:00'","737313.82291667","1"
"'040077964'","'2018-09-10 19:40:00'","737313.81944444","2"
"'040079460'","'2018-09-08 01:40:00'","737311.06944444","1"
"'040077940'","'2018-09-08 01:40:00'","737311.06944444","1"
"'040078060'","'2018-09-08 01:40:00'","737311.06944444","1"
"'040056330'","'2018-09-08 01:40:00'","737311.06944444","1"
"'040078097'","'2018-09-08 01:40:00'","737311.06944444","1"
"'040078071'","'2018-09-08 01:40:00'","737311.06944444","1"
"'040078079'","'2018-09-08 01:40:00'","737311.06944444","1"
"'040077974'","'2018-09-08 01:40:00'","737311.06944444","1"
"'040078079'","'2018-09-08 01:35:00'","737311.06597222","1"
"'040077950'","'2018-09-08 01:35:00'","737311.06597222","2"
"'040077940'","'2018-09-08 01:35:00'","737311.06597222","2"
"'040078060'","'2018-09-08 01:35:00'","737311.06597222","1"
"'040082100'","'2018-09-08 01:35:00'","737311.06597222","2"
"'040056330'","'2018-09-08 01:35:00'","737311.06597222","1"
"'040078060'","'2018-09-08 01:30:00'","737311.0625","1"
"'040079460'","'2018-09-08 01:30:00'","737311.0625","1"
"'040056330'","'2018-09-08 01:30:00'","737311.0625","3"
"'040069076'","'2018-09-08 01:30:00'","737311.0625","1"
"'040077940'","'2018-09-08 01:30:00'","737311.0625","1"
"'040077950'","'2018-09-08 01:30:00'","737311.0625","2"
"'040078097'","'2018-09-08 01:30:00'","737311.0625","2"
"'040077949'","'2018-09-08 01:30:00'","737311.0625","1"
"'040078048'","'2018-09-08 01:30:00'","737311.0625","1"
"'040078071'","'2018-09-08 01:30:00'","737311.0625","1"
"'040079460'","'2018-09-08 01:25:00'","737311.05902778","1"
"'040078097'","'2018-09-08 01:25:00'","737311.05902778","2"
"'040077950'","'2018-09-08 01:25:00'","737311.05902778","2"
"'040078071'","'2018-09-08 01:25:00'","737311.05902778","1"
"'040078095'","'2018-09-08 01:25:00'","737311.05902778","1"
"'040078060'","'2018-09-08 01:25:00'","737311.05902778","2"
"'040077960'","'2018-09-08 01:20:00'","737311.05555556","1"
"'040078048'","'2018-09-08 01:20:00'","737311.05555556","2"
"'040079460'","'2018-09-08 01:20:00'","737311.05555556","1"
"'040077950'","'2018-09-08 01:20:00'","737311.05555556","3"
"'040078085'","'2018-09-08 01:15:00'","737311.05208333","1"
"'040078097'","'2018-09-08 01:15:00'","737311.05208333","1"
"'040056208'","'2018-09-08 01:15:00'","737311.05208333","1"
"'040056330'","'2018-09-08 01:15:00'","737311.05208333","2"
"'040078071'","'2018-09-08 01:15:00'","737311.05208333","2"
"'040077950'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040078060'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040078085'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040078040'","'2018-09-08 01:10:00'","737311.04861111","2"
"'040077974'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040069137'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040056208'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040069076'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040079460'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040078097'","'2018-09-08 01:10:00'","737311.04861111","2"
"'040056330'","'2018-09-08 01:10:00'","737311.04861111","1"
"'040069137'","'2018-09-08 01:05:00'","737311.04513889","1"
"'040077950'","'2018-09-08 01:05:00'","737311.04513889","1"
"'040078071'","'2018-09-08 01:05:00'","737311.04513889","3"
"'040056208'","'2018-09-08 01:05:00'","737311.04513889","2"
"'040078040'","'2018-09-08 01:05:00'","737311.04513889","1"
"'040078036'","'2018-09-08 01:05:00'","737311.04513889","1"
"'040077949'","'2018-09-08 01:05:00'","737311.04513889","1"
"'040078065'","'2018-09-08 01:00:00'","737311.04166667","2"
"'040077950'","'2018-09-08 01:00:00'","737311.04166667","1"
"'040079460'","'2018-09-08 01:00:00'","737311.04166667","1"
"'040078060'","'2018-09-08 01:00:00'","737311.04166667","2"
"'040077949'","'2018-09-08 01:00:00'","737311.04166667","1"
"'040081036'","'2018-09-08 01:00:00'","737311.04166667","1"
"'040078097'","'2018-09-08 01:00:00'","737311.04166667","3"
"'040069076'","'2018-09-08 01:00:00'","737311.04166667","1"
"'040078071'","'2018-09-08 01:00:00'","737311.04166667","2"
"'040078095'","'2018-09-08 01:00:00'","737311.04166667","1"
"'040078052'","'2018-09-08 00:55:00'","737311.03819444","1"
"'040077949'","'2018-09-08 00:55:00'","737311.03819444","1"
"'040077950'","'2018-09-08 00:55:00'","737311.03819444","2"
"'040078060'","'2018-09-08 00:55:00'","737311.03819444","1"
"'040078040'","'2018-09-08 00:55:00'","737311.03819444","1"
"'040078051'","'2018-09-08 00:55:00'","737311.03819444","1"
"'040078071'","'2018-09-08 00:55:00'","737311.03819444","1"
"'040078095'","'2018-09-08 00:55:00'","737311.03819444","1"
"'040078071'","'2018-09-08 00:50:00'","737311.03472222","1"
"'040056208'","'2018-09-08 00:50:00'","737311.03472222","1"
"'040078048'","'2018-09-08 00:50:00'","737311.03472222","1"
"'040069137'","'2018-09-08 00:50:00'","737311.03472222","1"
"'040078040'","'2018-09-08 00:50:00'","737311.03472222","1"
"'040078097'","'2018-09-08 00:50:00'","737311.03472222","1"
"'040077950'","'2018-09-08 00:50:00'","737311.03472222","1"
"'040056330'","'2018-09-08 00:45:00'","737311.03125","1"
"'040078071'","'2018-09-08 00:45:00'","737311.03125","3"
"'040078097'","'2018-09-08 00:45:00'","737311.03125","2"
"'040078095'","'2018-09-08 00:45:00'","737311.03125","1"
"'040056208'","'2018-09-08 00:45:00'","737311.03125","1"
"'040077950'","'2018-09-08 00:20:00'","737311.01388889","1"
"'040078043'","'2018-09-08 00:20:00'","737311.01388889","1"
"'040078043'","'2018-09-08 00:15:00'","737311.01041667","1"
"'040056208'","'2018-09-08 00:15:00'","737311.01041667","1"
"'040078060'","'2018-09-08 00:15:00'","737311.01041667","1"
"'040069137'","'2018-09-08 00:15:00'","737311.01041667","1"
"'040078097'","'2018-09-08 00:15:00'","737311.01041667","1"
"'040077949'","'2018-09-08 00:15:00'","737311.01041667","1"
"'040079460'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040078097'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040078084'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040077950'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040069137'","'2018-09-08 00:10:00'","737311.00694444","2"
"'040056208'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040078048'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040078071'","'2018-09-08 00:10:00'","737311.00694444","1"
"'040079460'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040078071'","'2018-09-08 00:05:00'","737311.00347222","3"
"'040078060'","'2018-09-08 00:05:00'","737311.00347222","2"
"'040056330'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040077950'","'2018-09-08 00:05:00'","737311.00347222","2"
"'040069137'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040077962'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040078043'","'2018-09-08 00:05:00'","737311.00347222","1"
"'040077950'","'2018-09-08 00:00:00'","737311","4"
"'040079460'","'2018-09-08 00:00:00'","737311","1"
"'040078095'","'2018-09-08 00:00:00'","737311","1"
"'040078043'","'2018-09-08 00:00:00'","737311","2"
"'040078040'","'2018-09-08 00:00:00'","737311","1"
"'040077949'","'2018-09-08 00:00:00'","737311","1"
"'040078052'","'2018-09-08 00:00:00'","737311","1"
"'040077935'","'2018-09-07 23:55:00'","737310.99652778","3"
"'040056330'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040078043'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040078060'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040077960'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040069137'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040078071'","'2018-09-07 23:55:00'","737310.99652778","1"
"'040077962'","'2018-09-07 23:55:00'","737310.99652778","3"
"'040077950'","'2018-09-07 23:55:00'","737310.99652778","2"
"'040077949'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040078040'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040079460'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040077962'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040069137'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040078087'","'2018-09-07 23:50:00'","737310.99305556","1"
"'040078043'","'2018-09-07 23:50:00'","737310.99305556","3"
"'040069137'","'2018-09-07 23:45:00'","737310.98958333","3"
"'040078071'","'2018-09-07 23:45:00'","737310.98958333","3"
"'040077935'","'2018-09-07 23:45:00'","737310.98958333","1"
"'040078095'","'2018-09-07 23:45:00'","737310.98958333","1"
"'040077962'","'2018-09-07 23:45:00'","737310.98958333","1"
"'040078060'","'2018-09-07 23:45:00'","737310.98958333","3"
